"Track URI","Track Name","Artist URI(s)","Artist Name(s)","Album URI","Album Name","Album Artist URI(s)","Album Artist Name(s)","Album Release Date","Album Image URL","Disc Number","Track Number","Track Duration (ms)","Track Preview URL","Explicit","Popularity","Added By","Added At","Artist Genres","Danceability","Energy","Key","Loudness","Mode","Speechiness","Acousticness","Instrumentalness","Liveness","Valence","Tempo","Time Signature","Album Genres","Label","Copyrights"
"spotify:track:6EtJU8JmcF7v8sLBEIO9tK","Oyasumi Nasai","spotify:artist:37H3UX4jTV7ZjH5yL6l3Yl","Marlon Guild","spotify:album:6zH199CcNElk23h0lqJ9c4","Oyasumi Nasai","spotify:artist:37H3UX4jTV7ZjH5yL6l3Yl","Marlon Guild","2021-08-06","https://i.scdn.co/image/ab67616d0000b273cd28b6a980b7a9a29c2b7151","1","1","164522","https://p.scdn.co/mp3-preview/cebc7d2ccf4abf640c42f1b9c90676ee7347b467?cid=9950ac751e34487dbbe027c4fd7f8e99","false","57","spotify:user:","2022-07-15T08:55:38Z","","0.569","0.00646","0","-37.9","1","0.0419","0.995","0.961","0.0783","0.118","49.199","4","","Marlon Guild","C Marlon Guild, P Marlon Guild"
"spotify:track:0Hn8q446fA8GvnmFBspfJ1","Dried Out","spotify:artist:6VXxffyxJXQz5x91xTaaQN","Sur Coast","spotify:album:4VPQn4Kmsfe2WYXwMo15xX","Dried Out","spotify:artist:6VXxffyxJXQz5x91xTaaQN","Sur Coast","2021-06-25","https://i.scdn.co/image/ab67616d0000b27306bd5f1b265d56a69426c342","1","1","172019","https://p.scdn.co/mp3-preview/6d33f3fbea0d584288d02eb64800ac547b59d84a?cid=9950ac751e34487dbbe027c4fd7f8e99","false","55","spotify:user:","2022-07-15T08:55:38Z","","0.283","0.0187","4","-30.582","1","0.044","0.995","0.895","0.106","0.128","60.795","3","","Score a Score","C 2021 Score a Score, P 2021 ScoreAScore"
"spotify:track:2QClIsZ4xDAgmVSWQT9RRF","Moving Forward","spotify:artist:1zIcfg9uUp5YjS9Bb1sEgc","Rikard From","spotify:album:49wTfncMF0lOpFyYZsmkVu","Moving Forward","spotify:artist:1zIcfg9uUp5YjS9Bb1sEgc","Rikard From","2021-07-16","https://i.scdn.co/image/ab67616d0000b2732bd18054102d194c4f7eb713","1","1","126434","https://p.scdn.co/mp3-preview/6f51b3347b33d6a8e9f579aae2c3182e5754cb8e?cid=9950ac751e34487dbbe027c4fd7f8e99","false","53","spotify:user:","2022-07-15T08:55:38Z","neo-classical","0.248","0.0173","0","-24.515","1","0.0417","0.995","0.936","0.0946","0.179","199.345","4","","Epidemic Sound","C 2021 Epidemic Sound, P 2021 Epidemic Sound"
"spotify:track:5yLEm7dJOXoMBR5OztKbY4","As You Close Your Eyes","spotify:artist:2LwwTAjeVNZ8DAtyaBrsE8, spotify:artist:3Ivps5evkCqTJp50aqXTlu","Elias Braun, Denis Turbide","spotify:album:6Yq5oI6Ao8NfA5ESWn10Qa","As You Close Your Eyes","spotify:artist:2LwwTAjeVNZ8DAtyaBrsE8, spotify:artist:3Ivps5evkCqTJp50aqXTlu","Elias Braun, Denis Turbide","2021-06-18","https://i.scdn.co/image/ab67616d0000b273f8124dccfd49b7ec16d425cf","1","1","126793","https://p.scdn.co/mp3-preview/bfe2f7e3d21c0f3efd09a56f3f42747c7e1b1ce4?cid=9950ac751e34487dbbe027c4fd7f8e99","false","56","spotify:user:","2022-07-15T08:55:38Z","background piano,instrumental acoustic guitar","0.448","0.0708","7","-25.966","1","0.0301","0.993","0.883","0.0961","0.396","139.035","1","","Sloppy Paws Records","C 2021 Sloppy Paws Records, P 2021 Sloppy Paws Records"
"spotify:track:3y4t41pbQBDpmD60HdCMRN","Hideaway","spotify:artist:0MvupKzpYkQtaadEOoPsHT","Dunham Froebel","spotify:album:2Ng37Ew03H9E7Q01Oao765","Hideaway","spotify:artist:0MvupKzpYkQtaadEOoPsHT","Dunham Froebel","2021-05-24","https://i.scdn.co/image/ab67616d0000b273b6fe082b4a6ef499665bc919","1","1","159500","https://p.scdn.co/mp3-preview/dca8413176c4121f78cc3a6b3fb77f27cd7f55a9?cid=9950ac751e34487dbbe027c4fd7f8e99","false","56","spotify:user:","2022-07-15T08:55:38Z","","0.46","0.0691","8","-26.602","1","0.0354","0.986","0.93","0.105","0.37","116.615","3","","Spirit Of Hule","C 2021 Spirit Of Hule, P 2021 Spirit Of Hule"
"spotify:track:4jklfyp9aW2xX8oUp7Z8gA","Felt Improv No. 25","spotify:artist:39u6Bl8CfMjzqKVaM3JsTJ","Niall Byrne","spotify:album:683ttioDjnQMeIgqQC2gfM","Felt Improv No. 25","spotify:artist:39u6Bl8CfMjzqKVaM3JsTJ","Niall Byrne","2021-11-26","https://i.scdn.co/image/ab67616d0000b273a16075c79dd036beced02a4a","1","1","175419","https://p.scdn.co/mp3-preview/c3b297207447f8b10eb8ebb0093983ff0e2c288b?cid=9950ac751e34487dbbe027c4fd7f8e99","false","56","spotify:user:","2022-07-15T08:55:38Z","background piano,neo-classical","0.328","0.0415","7","-30.13","1","0.0422","0.988","0.939","0.0988","0.108","112.619","3","","Niall Byrne","C 2021 Niall Byrne, P 2021 Niall Byrne"
"spotify:track:3orRX2Ms4jy4dU9KqJ9zT1","Swan Spring","spotify:artist:5BfaOl251rYEVEU1RCwzSW","Simon Westman","spotify:album:3VA909nOCURUPvOCRowksy","Swan Spring","spotify:artist:5BfaOl251rYEVEU1RCwzSW","Simon Westman","2021-06-21","https://i.scdn.co/image/ab67616d0000b27318cab46fac134ac1db7c9e2c","1","1","180000","https://p.scdn.co/mp3-preview/1ed5a6b8c45d834cfe59b62d5ba20a2f56e82669?cid=9950ac751e34487dbbe027c4fd7f8e99","false","54","spotify:user:","2022-07-15T08:55:38Z","","0.385","0.00786","0","-25.033","1","0.0546","0.996","0.843","0.0928","0.129","74.284","4","","Kībōdo Music","C 2021 Kībōdo Music, P 2021 Kībōdo Music"
"spotify:track:0CSW0V2PU9WOEbxBkltPio","Morning Song","spotify:artist:1jbj3bUyRhQ8FqU55nERZ4","Melody of Sound","spotify:album:0oXikKT6FVhUyV4ASmXF19","Morning Song","spotify:artist:1jbj3bUyRhQ8FqU55nERZ4","Melody of Sound","2021-06-11","https://i.scdn.co/image/ab67616d0000b273cfff89672dcba859ba0c5516","1","1","129975","https://p.scdn.co/mp3-preview/380d9503db0057e553a762f90fec479a6add3c1c?cid=9950ac751e34487dbbe027c4fd7f8e99","false","54","spotify:user:","2022-07-15T08:55:38Z","","0.56","0.0473","5","-27.778","1","0.0364","0.995","0.931","0.109","0.198","98.535","4","","Melody of Sound","C 2021 Elliott Sansom, P 2021 Elliott Sansom"
"spotify:track:69ZVTxad3rNnwZPwMOk9yX","Tu me donne de la force","spotify:artist:3owpIJZNZCgXp7WLQJWObU","Jonathan Salmon","spotify:album:5UgRWAzUPftuejgEhpjdM8","Tu me donne de la force","spotify:artist:3owpIJZNZCgXp7WLQJWObU","Jonathan Salmon","2021-06-11","https://i.scdn.co/image/ab67616d0000b273e6b0d2615f87e5b85edca27a","1","1","136000","https://p.scdn.co/mp3-preview/622e994a59659570f1e5c433e6a6c23a18e14559?cid=9950ac751e34487dbbe027c4fd7f8e99","false","56","spotify:user:","2022-07-15T08:55:38Z","","0.243","0.0246","7","-29.454","1","0.0396","0.992","0.875","0.113","0.214","168.098","4","","Jonathan Salmon","C Jonathan Salmon, P Jonathan Salmon"
"spotify:track:4vCdNdBT7N2t9ajQHxIR92","Fallboard","spotify:artist:5dE53rEeytVtDqFaOViuZ7","Esther Dutch","spotify:album:265fflCLaUsPMiMkX4ies2","Fallboard","spotify:artist:5dE53rEeytVtDqFaOViuZ7","Esther Dutch","2021-07-30","https://i.scdn.co/image/ab67616d0000b2736137ccae1d441b947f42a4bb","1","1","160009","https://p.scdn.co/mp3-preview/04a43a93416d139421580e1dcc3863c5341b70a7?cid=9950ac751e34487dbbe027c4fd7f8e99","false","57","spotify:user:","2022-07-15T08:55:38Z","background piano","0.404","0.0384","7","-30.272","1","0.0416","0.996","0.942","0.0952","0.385","97.428","4","","MuuseMe Sounds","C 2021 MuuseMe Sounds, P 2021 Periférica"
