"Track URI","Track Name","Artist URI(s)","Artist Name(s)","Album URI","Album Name","Album Artist URI(s)","Album Artist Name(s)","Album Release Date","Album Image URL","Disc Number","Track Number","Track Duration (ms)","Track Preview URL","Explicit","Popularity","Added By","Added At","Artist Genres","Danceability","Energy","Key","Loudness","Mode","Speechiness","Acousticness","Instrumentalness","Liveness","Valence","Tempo","Time Signature","Album Genres","Label","Copyrights"
"spotify:track:2fIhX68Y1P0xLfnJh160tk","brokenhearted - sunset","spotify:artist:3HXLY1sNXIxHfulrjPiRf5","joan","spotify:album:5PN7GeludLF7xbeWtk5Sy7","partly cloudy","spotify:artist:3HXLY1sNXIxHfulrjPiRf5","joan","2020-12-03","https://i.scdn.co/image/ab67616d0000b273ce8712ff18e214179c4fa278","1","6","261560","https://p.scdn.co/mp3-preview/177a661a7902dcef976d65360542ae58bd57785e?cid=9950ac751e34487dbbe027c4fd7f8e99","false","49","spotify:user:","2022-07-08T10:00:00Z","chill r&b,electropop,indie poptimism,indietronica,little rock indie,pop","0.533","0.195","10","-10.012","1","0.0325","0.904","0","0.106","0.371","138.783","4","","Photo Finish Records","C © 2020 Photo Finish Records, P ℗ 2020 Photo Finish Records"
"spotify:track:08e9dUkEQMYCrtvoeZhqhP","Time Out","spotify:artist:5fr3sYfFREtEo0KCnnionb","AJ Wander","spotify:album:6V2hNO0oVg0OiO0ewhK4Fk","Time Out","spotify:artist:5fr3sYfFREtEo0KCnnionb","AJ Wander","2020-11-05","https://i.scdn.co/image/ab67616d0000b2732f6704d31a7e0e1178414962","1","1","188395","https://p.scdn.co/mp3-preview/912d61733a1bfe396fdf8013778d6291efc76f2e?cid=9950ac751e34487dbbe027c4fd7f8e99","false","42","spotify:user:","2022-07-08T10:00:00Z","","0.626","0.53","7","-9.095","1","0.0659","0.196","0.00000212","0.119","0.304","150.002","4","","Elevation Recording Group","C 2020 Elevation Recording Group, P 2020 Elevation Recording Group"
"spotify:track:2tCL2T0TTIOS0s70HCJP3L","Hollow","spotify:artist:7MceGzCJ3bPNyErb440Izo","Mills","spotify:album:1clRfpGP6mkk4TxW33YEfO","Hollow","spotify:artist:7MceGzCJ3bPNyErb440Izo","Mills","2021-01-12","https://i.scdn.co/image/ab67616d0000b273ecdb94225ff13140f45534fc","1","1","183379","https://p.scdn.co/mp3-preview/b684e07d00d0640931a0513ab742ce9d8db9797e?cid=9950ac751e34487dbbe027c4fd7f8e99","false","46","spotify:user:","2022-07-08T10:00:00Z","","0.291","0.285","6","-9.74","1","0.0305","0.69","0.0000542","0.147","0.508","174.597","4","","Million Turns/Keep Cool/RCA Records","P (P) 2021 Keep Cool/RCA Records"
"spotify:track:1knbAQeG852S5ebxsfYIao","When I Let Go","spotify:artist:7lu3ibFfJWrm1X1eLLRz2P","Fay Wildhagen","spotify:album:3Rv5ZcZTfEIRKqvWBhrYmv","Borders","spotify:artist:7lu3ibFfJWrm1X1eLLRz2P","Fay Wildhagen","2018-09-21","https://i.scdn.co/image/ab67616d0000b273b3cb5e220876d4b57f1312f7","1","1","235920","https://p.scdn.co/mp3-preview/12ee39a227c9298b1f4b0ccf608c240c95fd12d1?cid=9950ac751e34487dbbe027c4fd7f8e99","false","45","spotify:user:","2022-07-08T10:00:00Z","norwegian indie,norwegian pop","0.218","0.412","8","-9.058","1","0.0361","0.464","0.00487","0.0539","0.128","111.873","4","","WM Norway","C © 2018 Warner Music Norway AS, P ℗ 2018 Warner Music Norway AS"
"spotify:track:20mb9SDTZugEbNwU5knL58","Better Off","spotify:artist:26DvqLYszG0oIOeelTF5kE","Trousdale","spotify:album:0oE9bup0oJzDRbokjpeMzn","Better Off","spotify:artist:26DvqLYszG0oIOeelTF5kE","Trousdale","2021-02-26","https://i.scdn.co/image/ab67616d0000b27378e13c83ec205e3f188b7d2b","1","1","226153","https://p.scdn.co/mp3-preview/728a77854a1344f57422761ed3d56630dcdd29c0?cid=9950ac751e34487dbbe027c4fd7f8e99","false","43","spotify:user:","2022-07-08T10:00:00Z","indie pop,modern indie folk","0.412","0.285","5","-8.031","1","0.0268","0.77","0","0.13","0.191","51.988","4","","Independent","C 2021 Zula Records under exclusive license to Independent, P 2021 Zula Records under exclusive license to Independent"
"spotify:track:0qLYHvobT7ksOx4KqlyOqf","WONDER (reimagined by Jagwar Twin)","spotify:artist:4luZExkmgn39Kj5XsYWria, spotify:artist:034u8Qcs47NHkRQXaWkLXW","Jagwar Twin, morgxn","spotify:album:0LtH1ybtOlMWZ9BLeXDLSQ","WONDER [reimagined]","spotify:artist:034u8Qcs47NHkRQXaWkLXW","morgxn","2020-11-20","https://i.scdn.co/image/ab67616d0000b2736d8fb077c68ca1184781a847","1","1","221884","https://p.scdn.co/mp3-preview/0aabe1bc0df3ec9e29dd0148171f5e33e277158a?cid=9950ac751e34487dbbe027c4fd7f8e99","false","47","spotify:user:","2022-07-08T10:00:00Z","indie poptimism,la pop","0.49","0.442","11","-7.099","1","0.025","0.268","0.00000232","0.212","0.161","100.012","4","","Spaghetti & Meatballs LLC d/b/a 'what is vital'","P 2020 Spaghetti & Meatballs LLC d/b/a 'what is vital'"
"spotify:track:3ZSfV96QUPfBrVgeGGVlTz","I Feel Nothing","spotify:artist:2LxJgk9hfxaOFWTZRfV9kR","Stefan Hjort","spotify:album:39qmg94F46V2HwyXEb6LH9","I Feel Nothing","spotify:artist:2LxJgk9hfxaOFWTZRfV9kR","Stefan Hjort","2019-11-01","https://i.scdn.co/image/ab67616d0000b27300525a7d992b1924aaef077e","1","1","206465","https://p.scdn.co/mp3-preview/62f2c957e73cd379fe615c30862c11b534f2bd0e?cid=9950ac751e34487dbbe027c4fd7f8e99","false","41","spotify:user:","2022-07-08T10:00:00Z","","0.548","0.448","10","-8.762","1","0.0326","0.165","0","0.175","0.254","66.074","4","","Sony Music Entertainment","P (P) 2019 Sony Music Entertainment Denmark A/S"
"spotify:track:5zyfzNnBzN7f7PVkJFnW2g","Us Against the World","spotify:artist:4gzpq5DPGxSnKTe4SA8HAU","Coldplay","spotify:album:2R7iJz5uaHjLEVnMkloO18","Mylo Xyloto","spotify:artist:4gzpq5DPGxSnKTe4SA8HAU","Coldplay","2011-10-24","https://i.scdn.co/image/ab67616d0000b273de0cd11d7b31c3bd1fd5983d","1","5","239767","https://p.scdn.co/mp3-preview/84b21de4ecbfe91cf74b9802b83b1e988a42ea34?cid=9950ac751e34487dbbe027c4fd7f8e99","false","57","spotify:user:","2022-07-08T10:00:00Z","permanent wave,pop","0.507","0.304","0","-11.096","1","0.0278","0.845","0.0000103","0.0741","0.195","112.371","3","","Parlophone UK","C © 2011 Parlophone Records Ltd, a Warner Music Group Company, P ℗ 2011 Parlophone Records Ltd, a Warner Music Group Company"
"spotify:track:16u0ZLBYb1eQiPtt32QMU0","Not Me That You're Thinking 'Bout","spotify:artist:39FZo4zmc3OZiukHmL752v","Tate Brusa","spotify:album:6KjNNctJCoppR0sJiA0TIz","Not Me That You're Thinking 'Bout","spotify:artist:39FZo4zmc3OZiukHmL752v","Tate Brusa","2020-11-21","https://i.scdn.co/image/ab67616d0000b27307045e8aa2103b01a67bee3c","1","1","271285","https://p.scdn.co/mp3-preview/61457e773cefb1b81f3e7a996f4a01fb02975b29?cid=9950ac751e34487dbbe027c4fd7f8e99","false","44","spotify:user:","2022-07-08T10:00:00Z","","0.573","0.303","1","-11.68","1","0.0457","0.776","0.000243","0.0745","0.234","140.175","4","","Tate Brusa","C 2020 Tate Brusa, P 2020 Tate Brusa"
"spotify:track:1uINT6Vl2hbqhFsBY4RGo1","This Kind of Heavy","spotify:artist:6DewGkgNz0j4pO3T2ZMUHS","Belle Mt.","spotify:album:3WWLVYF0DZNEtvzbVUwwIT","This Kind of Heavy","spotify:artist:6DewGkgNz0j4pO3T2ZMUHS","Belle Mt.","2020-10-16","https://i.scdn.co/image/ab67616d0000b273e35ac4a121cb11dceb163c69","1","1","222166","https://p.scdn.co/mp3-preview/3c5ded200b91a3c4fcb932a7aa2c778591c12304?cid=9950ac751e34487dbbe027c4fd7f8e99","false","41","spotify:user:","2022-07-08T10:00:00Z","","0.616","0.286","3","-9.017","1","0.0289","0.231","0.000022","0.109","0.142","140.014","4","","Warner Records","C Bee & El, © 2020 Warner Records, Inc., P Bee & El, ℗ 2020 Warner Records, Inc."
"spotify:track:0oZFVDUOAOYMIkUqEEZlF4","Primrose Hill (Notes from California)","spotify:artist:3MuPVbFDynbq9zRTAqjRxi","Max Jury","spotify:album:6Iz5YDwG3qxhS3nwKMLrOq","Primrose Hill (Notes from California)","spotify:artist:3MuPVbFDynbq9zRTAqjRxi","Max Jury","2018-12-07","https://i.scdn.co/image/ab67616d0000b273d49dd88f6cd838861da5cb66","1","1","208853","","false","0","spotify:user:","2022-07-08T10:00:00Z","new americana","0.781","0.224","10","-11.494","1","0.0328","0.58","0.0000295","0.0805","0.386","115.991","4","","Marathon Artists","C 2018 Marathon Artists, P 2018 Marathon Artists"
"spotify:track:6ZV6lI92ypdfjeGgDQc5Mm","The Way I Say Goodbye","spotify:artist:1am9EW2QubqpkCbg29vu5n","Emily Weisband","spotify:album:76ahXbGodPCqMpKrTHWCpe","Not Afraid to Say Goodbye","spotify:artist:1am9EW2QubqpkCbg29vu5n","Emily Weisband","2020-11-13","https://i.scdn.co/image/ab67616d0000b2730c9c8f0c3a9cf1b049a28987","1","3","184293","https://p.scdn.co/mp3-preview/8d7673402ac5c74867c03996269e83e676adc042?cid=9950ac751e34487dbbe027c4fd7f8e99","false","48","spotify:user:","2022-07-08T10:00:00Z","nashville singer-songwriter","0.44","0.0942","5","-11.182","1","0.0365","0.933","0","0.104","0.388","142.388","3","","Warner Records","C © 2020 Warner Records Inc., P ℗ 2020 Warner Records Inc."
"spotify:track:5oRAL1SuCwcdDx6IwK54kL","Routine","spotify:artist:4AMBKLK4ZalL6gm7uvvdZh","Sam MacPherson","spotify:album:7Id6MTr1Zjumf2vCl84dw1","Routine","spotify:artist:4AMBKLK4ZalL6gm7uvvdZh","Sam MacPherson","2021-02-10","https://i.scdn.co/image/ab67616d0000b2738f8b68fb75f89c8e5baac3d0","1","1","195520","https://p.scdn.co/mp3-preview/3bb9b306c18b2e2384aede982432f62e67c67acf?cid=9950ac751e34487dbbe027c4fd7f8e99","false","53","spotify:user:","2022-07-08T10:00:00Z","alt z,gen z singer-songwriter,uk pop","0.641","0.249","4","-13.669","1","0.0733","0.748","0","0.316","0.109","85.998","4","","Snafu records","C 2021 Snafu Records, P 2021 Snafu Records"
